entityId,code,title,classKind,depthInKind,chapterNo,parentEntityId
900000120,1C1H.Z,"Necrotising ulcerative gingivitis, unspecified",category,2,01,1320736556
965498095,1C1J,Relapsing fever,category,1,01,487269828
923521593,1C1J.0,Tick-borne relapsing fever,category,2,01,965498095
1379934125,1C1J.1,Louse-borne relapsing fever,category,2,01,965498095
900000121,1C1J.Z,"Relapsing fever, unspecified",category,2,01,965498095
1127435854,,Other diseases due to chlamydiae,block,2,01,487269828
223956768,1C20,Chlamydial conjunctivitis,category,1,01,1127435854
1132542967,1C21,Chlamydial peritonitis,category,1,01,1127435854
1937339080,1C22,Infections due to Chlamydia psittaci,category,1,01,1127435854
372424530,1C23,Trachoma,category,1,01,1127435854
727668449,1C23.0,Initial stage of trachoma,category,2,01,372424530
1309973365,1C23.1,Active stage of trachoma,category,2,01,372424530
900000122,1C23.Y,Other specified trachoma,category,2,01,372424530
900000123,1C23.Z,"Trachoma, unspecified",category,2,01,372424530
900000124,1C2Y,Other specified diseases due to chlamydiae,category,1,01,1127435854
900000125,1C2Z,"Diseases due to chlamydiae, unspecified",category,1,01,1127435854
1981846,,Rickettsioses,block,2,01,487269828
292650041,1C30,Typhus fever,category,1,01,1981846
295798687,1C30.0,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,category,2,01,292650041
1961511435,1C30.1,Recrudescent typhus,category,2,01,292650041
4659958,1C30.2,Typhus fever due to Rickettsia typhi,category,2,01,292650041
1695340384,1C30.3,Typhus fever due to Orientia tsutsugamushi,category,2,01,292650041
900000126,1C30.Y,Other specified typhus fever,category,2,01,292650041
900000127,1C30.Z,"Typhus fever, unspecified",category,2,01,292650041
9953620,1C31,Spotted fever,category,1,01,1981846
215936800,1C31.0,Spotted fever due to Rickettsia rickettsii,category,2,01,9953620
1771381430,1C31.1,Spotted fever due to Rickettsia conorii,category,2,01,9953620
490238539,1C31.2,Spotted fever due to Rickettsia sibirica,category,2,01,9953620
2020851679,1C31.3,Spotted fever due to Rickettsia australis,category,2,01,9953620
900000128,1C31.Y,Other specified spotted fever,category,2,01,9953620
900000129,1C31.Z,"Spotted fever, unspecified",category,2,01,9953620
1005140361,1C32,Rickettsialpox,category,1,01,1981846
2113860626,1C33,Q fever,category,1,01,1981846
900000130,1C3Y,Other specified rickettsioses,category,1,01,1981846
900000131,1C3Z,"Rickettsioses, unspecified",category,1,01,1981846
1012026026,1C40,Campylobacteriosis,category,1,01,487269828
520429137,1C41,Bacterial infection of unspecified site,category,1,01,487269828
2129350166,1C42,Melioidosis,category,1,01,487269828
168432503,1C43,Actinomycetoma,category,1,01,487269828
698540116,1C44,Non-pyogenic bacterial infections of the skin,category,1,01,487269828
114886962,1C45,Toxic shock syndrome,category,1,01,487269828
197163558,1C45.0,Streptococcal toxic shock syndrome,category,2,01,114886962
788554020,1C45.1,Staphylococcal toxic shock syndrome,category,2,01,114886962
900000132,1C45.Y,Toxic shock syndrome due to other specified infectious agent,category,2,01,114886962
900000133,1C45.Z,Toxic shock syndrome without specified infectious agent,category,2,01,114886962
900000134,1C4Y,Other specified bacterial diseases,category,1,01,487269828
900000135,1C4Z,Unspecified bacterial disease,category,1,01,487269828
1000704511,,Human immunodeficiency virus disease,block,1,01,1435254666
236924369,1C60,Human immunodeficiency virus disease associated with tuberculosis,category,1,01,1000704511
215309692,1C60.0,HIV disease clinical stage 1 associated with tuberculosis,category,2,01,236924369
1386132895,1C60.1,HIV disease clinical stage 2 associated with tuberculosis,category,2,01,236924369
865305628,1C60.2,HIV disease clinical stage 3 associated with tuberculosis,category,2,01,236924369
1280139157,1C60.3,HIV disease clinical stage 4 associated with tuberculosis,category,2,01,236924369
802739943,1C60.30,Kaposi sarcoma associated with human immunodeficiency virus disease associated with tuberculosis,category,3,01,1280139157
900000136,1C60.3Y,Other specified HIV disease clinical stage 4 associated with tuberculosis,category,3,01,1280139157
900000137,1C60.3Z,"HIV disease clinical stage 4 associated with tuberculosis, unspecified",category,3,01,1280139157
900000138,1C60.Z,"Human immunodeficiency virus disease associated with tuberculosis, clinical stage unspecified",category,2,01,236924369
771273482,1C61,Human immunodeficiency virus disease associated with malaria,category,1,01,1000704511
1552401955,1C61.0,HIV disease clinical stage 1 associated with malaria,category,2,01,771273482
1702650002,1C61.1,HIV disease clinical stage 2 associated with malaria,category,2,01,771273482
993495155,1C61.2,HIV disease clinical stage 3 associated with malaria,category,2,01,771273482
97626683,1C61.3,HIV disease clinical stage 4 associated with malaria,category,2,01,771273482
1848415584,1C61.30,Kaposi sarcoma associated with human immunodeficiency virus disease associated with malaria,category,3,01,97626683
900000139,1C61.3Y,Other specified HIV disease clinical stage 4 associated with malaria,category,3,01,97626683
900000140,1C61.3Z,"HIV disease clinical stage 4 associated with malaria, unspecified",category,3,01,97626683
900000141,1C61.Z,"Human immunodeficiency virus disease associated with malaria, clinical stage unspecified",category,2,01,771273482
1508081745,1C62,Human immunodeficiency virus disease without mention of tuberculosis or malaria,category,1,01,1000704511
574153866,1C62.0,HIV disease clinical stage 1 without mention of tuberculosis or malaria,category,2,01,1508081745
1575370503,1C62.1,HIV disease clinical stage 2 without mention of tuberculosis or malaria,category,2,01,1508081745
1294771889,1C62.2,HIV disease clinical stage 3 without mention of tuberculosis or malaria,category,2,01,1508081745
1858812010,1C62.3,HIV disease clinical stage 4 without mention of tuberculosis or malaria,category,2,01,1508081745
1044381913,1C62.30,Kaposi sarcoma associated with human immunodeficiency virus disease without mention of tuberculosis or malaria,category,3,01,1858812010
900000142,1C62.3Y,Other specified HIV disease clinical stage 4 without mention of tuberculosis or malaria,category,3,01,1858812010
900000143,1C62.3Z,"HIV disease clinical stage 4 without mention of tuberculosis or malaria, unspecified",category,3,01,1858812010
900000144,1C62.Z,"Human immunodeficiency virus disease without mention of tuberculosis or malaria, clinical stage unspecified",category,2,01,1508081745
1104303944,,Viral infections of the central nervous system,block,1,01,1435254666
956664712,1C80,"Viral encephalitis, not elsewhere classified",category,1,01,1104303944
588527933,1C81,Acute poliomyelitis,category,1,01,1104303944
854762584,1C82,Rabies,category,1,01,1104303944
1543765035,1C83,Western equine encephalitis,category,1,01,1104303944
682536148,1C84,Eastern equine encephalitis,category,1,01,1104303944
961032639,1C85,Japanese encephalitis,category,1,01,1104303944
1306878274,1C86,St Louis encephalitis,category,1,01,1104303944
804089791,1C87,Rocio viral encephalitis,category,1,01,1104303944
1040970454,1C88,Murray Valley encephalitis,category,1,01,1104303944
1530937152,1C8B,California encephalitis,category,1,01,1104303944
608978790,1C8C,Venezuelan equine encephalitis,category,1,01,1104303944
1501615629,1C8D,La Crosse encephalitis,category,1,01,1104303944
1358604969,1C8E,"Viral meningitis, not elsewhere classified",category,1,01,1104303944
62316737,1C8E.1,Enteroviral meningitis,category,2,01,1358604969
1727868245,1C8E.2,Meningitis due to adenovirus,category,2,01,1358604969
900000145,1C8E.Y,"Other specified viral meningitis, not elsewhere classified",category,2,01,1358604969
900000146,1C8E.Z,"Viral meningitis, unspecified",category,2,01,1358604969
307264938,1C8F,Lymphocytic choriomeningitis,category,1,01,1104303944
835129952,1C8G,Tick-borne encephalitis,category,1,01,1104303944
36782335,1C8G.0,Far Eastern tick-borne encephalitis,category,2,01,835129952
1736084843,1C8G.1,Central European tick-borne encephalitis,category,2,01,835129952
975631454,1C8G.2,Siberian tick-borne encephalitis,category,2,01,835129952
900000147,1C8G.Z,"Tick-borne encephalitis, unspecified",category,2,01,835129952
1054675109,1C8H,"Viral myelitis, not elsewhere classified",category,1,01,1104303944
900000148,1C8Y,Other specified viral infections of the central nervous system,category,1,01,1104303944
900000149,1C8Z,"Viral infections of the central nervous system, unspecified",category,1,01,1104303944
1585949804,,Non-viral or unspecified infections of the central nervous system,block,1,01,1435254666
62637936,1D00,"Infectious encephalitis, not elsewhere classified",category,1,01,1585949804
1656157931,1D00.0,Bacterial encephalitis,category,2,01,62637936
2048186698,1D00.1,Fungal encephalitis,category,2,01,62637936
1269730048,1D00.2,Parasitic or protozoal encephalitis,category,2,01,62637936
900000150,1D00.Y,"Other specified infectious encephalitis, not elsewhere classified",category,2,01,62637936
900000151,1D00.Z,"Infectious encephalitis, unspecified",category,2,01,62637936
121670633,1D01,"Infectious meningitis, not elsewhere classified",category,1,01,1585949804
684930313,1D01.0,Bacterial meningitis,category,2,01,121670633
1005770900,1D01.00,Meningitis due to Haemophilus influenzae,category,3,01,684930313
900000152,1D01.0Y,Other specified bacterial meningitis,category,3,01,684930313
900000153,1D01.0Z,"Bacterial meningitis, unspecified",category,3,01,684930313
1137081791,1D01.1,Fungal meningitis,category,2,01,121670633
181304776,1D01.2,Parasitic or protozoal meningitis,category,2,01,121670633
731112897,1D01.3,Benign recurrent meningitis,category,2,01,121670633
900000154,1D01.Y,"Other specified infectious meningitis, not elsewhere classified",category,2,01,121670633
900000155,1D01.Z,"Infectious meningitis, unspecified",category,2,01,121670633
392898612,1D02,"Infectious myelitis, not elsewhere classified",category,1,01,1585949804
373833091,1D02.0,Bacterial myelitis,category,2,01,392898612
431392958,1D02.2,Fungal myelitis,category,2,01,392898612
342012360,1D02.3,Parasitic myelitis,category,2,01,392898612
900000156,1D02.Y,"Other specified infectious myelitis, not elsewhere classified",category,2,01,392898612
900000157,1D02.Z,"Infectious myelitis, unspecified",category,2,01,392898612
1483190070,1D03,Infectious abscess of the central nervous system,category,1,01,1585949804
443087096,1D03.0,Intraspinal intramedullary abscess,category,2,01,1483190070
613341872,1D03.1,Intraspinal subdural abscess,category,2,01,1483190070
1147230459,1D03.2,Intraspinal extradural abscess,category,2,01,1483190070
1128677700,1D03.3,Intracranial abscess,category,2,01,1483190070
1360075821,1D03.30,Deep cerebral hemispheric abscess,category,3,01,1128677700
838770280,1D03.31,Abscess of the corpus callosum,category,3,01,1128677700
777604655,1D03.32,Pituitary abscess,category,3,01,1128677700
714215906,1D03.33,Multiple or widespread intracranial abscess,category,3,01,1128677700
900000158,1D03.3Y,Other specified intracranial abscess,category,3,01,1128677700
900000159,1D03.3Z,"Intracranial abscess, unspecified",category,3,01,1128677700
1299705786,1D03.4,Intraspinal epidural abscess,category,2,01,1483190070
486617244,1D03.5,Spinal cord abscess,category,2,01,1483190070
900000160,1D03.Y,Other specified site of infectious abscess of the central nervous system,category,2,01,1483190070
900000161,1D03.Z,"Infectious abscess of the central nervous system, site unspecified",category,2,01,1483190070
2108355318,1D04,Infectious granulomas of the central nervous system,category,1,01,1585949804
1726978545,1D04.0,Parasitic intracerebral granuloma,category,2,01,2108355318
629126866,1D04.1,Intracranial granuloma,category,2,01,2108355318
132294774,1D04.10,Fungal intracranial granuloma,category,3,01,629126866
900000162,1D04.1Y,Other specified intracranial granuloma,category,3,01,629126866
900000163,1D04.1Z,"Intracranial granuloma, unspecified",category,3,01,629126866
2017227771,1D04.2,Intraspinal intramedullary granuloma,category,2,01,2108355318
1761012301,1D04.3,Intraspinal subdural granuloma,category,2,01,2108355318
1543721163,1D04.4,Intraspinal extradural granuloma,category,2,01,2108355318
923328437,1D04.5,Intraspinal epidural granuloma,category,2,01,2108355318
900000164,1D04.Y,Other specified site of infectious granulomas of the central nervous system,category,2,01,2108355318
900000165,1D04.Z,"Infectious granulomas of the central nervous system, site unspecified",category,2,01,2108355318
634116368,1D05,Infectious cysts of the central nervous system,category,1,01,1585949804
35402215,1D05.0,Epidural infectious cyst,category,2,01,634116368
1388337190,1D05.1,Subdural infectious cyst,category,2,01,634116368
900000166,1D05.Y,Other specified infectious cysts of the central nervous system,category,2,01,634116368
900000167,1D05.Z,"Infectious cysts of the central nervous system, unspecified",category,2,01,634116368
900000168,1D0Y,Other specified non-viral or unspecified infections of the central nervous system,category,1,01,1585949804
900000169,1D0Z,"Non-viral or unspecified infections of the central nervous system, unspecified",category,1,01,1585949804
1959883044,,Dengue,block,1,01,1435254666
685093552,1D20,Dengue without warning signs,category,1,01,1959883044
1302232870,1D21,Dengue with warning signs,category,1,01,1959883044
56575149,1D22,Severe dengue,category,1,01,1959883044
900000170,1D2Z,"Dengue, unspecified",category,1,01,1959883044
921595235,,Certain arthropod-borne viral fevers,block,1,01,1435254666
900389391,1D40,Chikungunya virus disease,category,1,01,921595235
951357413,1D41,Colorado tick fever,category,1,01,921595235
1356928923,1D42,O'nyong-nyong fever,category,1,01,921595235
693244560,1D43,Oropouche virus disease,category,1,01,921595235
854137188,1D44,Rift Valley fever,category,1,01,921595235
1276763930,1D45,Sandfly fever,category,1,01,921595235
1091013360,1D46,West Nile virus infection,category,1,01,921595235
383352795,1D47,Yellow fever,category,1,01,921595235
1401438580,1D48,Zika virus disease,category,1,01,921595235
1562906700,1D49,Crimean-Congo haemorrhagic fever,category,1,01,921595235
946068954,1D4A,Omsk haemorrhagic fever,category,1,01,921595235
1288604967,1D4B,Kyasanur Forest disease,category,1,01,921595235
1105069515,1D4C,Alkhurma haemorrhagic fever,category,1,01,921595235
1085418398,1D4D,Ross River disease,category,1,01,921595235
282121084,1D4E,Severe fever with thrombocytopenia syndrome,category,1,01,921595235
900000171,1D4Y,Other specified arthropod-borne viral fevers,category,1,01,921595235
900000172,1D4Z,"Arthropod-borne viral fever, virus unspecified",category,1,01,921595235
1251496839,,Certain zoonotic viral diseases,block,1,01,1435254666
694903163,1D60,Filovirus disease,category,1,01,1251496839
1517015847,1D60.0,Ebola disease,category,2,01,694903163
1313688701,1D60.00,Bundibugyo virus disease,category,3,01,1517015847
792755706,1D60.01,Ebola virus disease,category,3,01,1517015847
1352574583,1D60.02,Sudan virus disease,category,3,01,1517015847
1950399694,1D60.03,Atypical Ebola disease,category,3,01,1517015847
900000173,1D60.0Y,Other specified Ebola disease,category,3,01,1517015847
